fraction remaining,fraction lost,time (Myr),log10mantle ST,34R,d34 mantle,34R space,d34 space,34R space total,d34 space total,33R,d33 mantle,33R space,d33 space,33R space total,d33 space total,36R,d36 mantle,36R space,d36 space,36R space total,d36 space total,D33 mantle,D33S space,D33S total space,D36 mantle,D36 space,D36 total space,log10space,32TS_M,33TS_M,34TS_M,36TS_M,32S_M,33S_M,34S_M,36S_M,32S_S,33S_S,34S_S,36S_S,D33S M [alt],D33S S [alt],D36S M [alt],D36S S [alt],mbST,mb32S,mb33S,mb34S,mb36S
0.26,0.74,3479.218107,21.14822979,0.049398846,118.5677129,0.045147918,22.31139643,0.042336308,-41.35357769,0.008355312,60.69015506,0.00797668,12.62357831,0.007710501,-21.16727211,0.000188397,227.4045161,0.000158826,34.74826002,0.000141318,-79.31324721,1.287458862,1.19470072,0.347880297,-9.847957797,-8.068696224,-2.20563965,21.60248816,0.945230906,0.007897699,0.046693316,0.000178078,1.33E+21,1.11E+19,6.57E+19,2.51E+17,3.81E+21,2.94E+19,1.61E+20,5.39E+17,-0.372217074,0.129820398,2.125861596,-0.741449595,-3.88E-16,0.00E+00,0.00E+00,-1.44E-16,0.00E+00
0.25,0.75,3526.234568,21.13119645,0.049560266,122.2228457,0.04528987,25.52570466,0.042376774,-40.43728267,0.008369658,62.51130796,0.007989858,14.29652471,0.007714326,-20.68179165,0.000189524,234.7488721,0.00015974,40.70545682,0.000141571,-77.66638421,1.327195263,1.231146573,0.351814989,-10.19651609,-8.349996504,-2.235526559,21.6083177,0.945072886,0.007909937,0.046838064,0.000179114,1.28E+21,1.07E+19,6.34E+19,2.42E+17,3.86E+21,2.98E+19,1.64E+20,5.47E+17,-0.4334576,0.14340893,2.525465171,-0.835547138,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.24,0.76,3573.251029,21.11346768,0.049728837,126.0398941,0.045437863,28.87680506,0.042418157,-39.500222,0.008384615,64.41013487,0.008003576,16.03802202,0.007718233,-20.18578835,0.000190704,242.4397571,0.000160696,46.93267146,0.00014183,-75.9793103,1.368693484,1.26914494,0.355590023,-10.56343338,-8.645536005,-2.264693136,21.61407003,0.944907939,0.00792269,0.046989173,0.000180198,1.23E+21,1.03E+19,6.10E+19,2.34E+17,3.92E+21,3.02E+19,1.66E+20,5.55E+17,-0.500410611,0.156825982,2.963958255,-0.928888507,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.23,0.77,3620.26749,21.09498428,0.049905194,130.0332426,0.045592413,32.37635292,0.042460509,-38.54121055,0.008400238,66.39340007,0.00801788,17.85379596,0.007722227,-19.67867571,0.000191943,250.5090214,0.000161697,53.45370501,0.000142095,-74.24963608,1.412109993,1.308828065,0.359184978,-10.95049373,-8.956641939,-2.293023535,21.61974716,0.944735456,0.007936003,0.047147206,0.000181335,1.18E+21,9.88E+18,5.87E+19,2.26E+17,3.97E+21,3.06E+19,1.68E+20,5.64E+17,-0.573719853,0.17004773,3.445860519,-1.02133603,-3.88E-16,0.00E+00,0.00E+00,-1.44E-16,0.00E+00
0.22,0.78,3667.283951,21.07567912,0.050090059,134.2192515,0.0457541,36.03753625,0.042503889,-37.55894587,0.008416586,68.46878433,0.008032819,19.75031493,0.007726315,-19.15981006,0.000193245,258.9929948,0.000162747,60.29556299,0.000142368,-72.47472896,1.457622744,1.350345576,0.36257655,-11.35974162,-9.284826991,-2.320384314,21.62535104,0.944554741,0.007949926,0.047312802,0.000182531,1.12E+21,9.46E+18,5.63E+19,2.17E+17,4.02E+21,3.10E+19,1.71E+20,5.72E+17,-0.654130176,0.183047064,3.976417009,-1.112731814,-5.81E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.21,0.79,3714.300412,21.05547573,0.050284258,138.6166334,0.045923588,39.87535462,0.042548358,-36.5519909,0.008433729,70.64505758,0.008048452,21.73492375,0.0077305,-18.6284823,0.000194618,267.9333555,0.000163851,67.48904915,0.000142647,-70.65167673,1.505435263,1.39386764,0.365738023,-11.79353394,-9.631824668,-2.346621101,21.63088353,0.944364998,0.007964519,0.047486694,0.00018379,1.07E+21,9.05E+18,5.40E+19,2.09E+17,4.07E+21,3.15E+19,1.73E+20,5.80E+17,-0.742508622,0.195793014,4.561752031,-1.202894015,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.2,0.8,3761.316872,21.03428644,0.050488744,143.246923,0.046101634,43.90696412,0.042593989,-35.51875338,0.008451746,72.93229422,0.008064846,23.81600878,0.00773479,-18.08390796,0.000196067,277.3782183,0.000165015,75.06950209,0.000142935,-68.77724367,1.55578175,1.439588882,0.368638623,-12.25460531,-9.999633347,-2.37155447,21.63634643,0.944165314,0.007979846,0.047669721,0.00018512,1.02E+21,8.64E+18,5.16E+19,2.00E+17,4.12E+21,3.19E+19,1.76E+20,5.89E+17,-0.839871139,0.208250029,5.209064601,-1.291612252,-3.88E-16,0.00E+00,0.00E+00,-1.44E-16,0.00E+00
0.19,0.81,3808.333333,21.01201004,0.050704617,148.1350697,0.046289111,48.15210813,0.042640858,-34.45746075,0.008470729,75.34214414,0.008082075,26.00320375,0.007739191,-17.52521519,0.000197603,287.3835118,0.000166244,83.07771794,0.000143231,-66.84781732,1.608933527,1.48773326,0.371242717,-12.74615122,-10.39057169,-2.394974788,21.64174146,0.943954629,0.007995984,0.047862858,0.000186528,9.70E+20,8.22E+18,4.92E+19,1.92E+17,4.17E+21,3.23E+19,1.78E+20,5.98E+17,-0.947416768,0.220377093,5.926879358,-1.378641893,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.18,0.82,3855.349794,20.98852894,0.050933164,153.3101938,0.046487028,52.63366076,0.042689054,-33.36612969,0.008490785,77.8881779,0.008100227,28.307649,0.007743711,-16.95143017,0.000199235,298.0147408,0.000167546,91.56111797,0.000143537,-64.85934328,1.665207242,1.538560226,0.373508804,-13.27193496,-10.80734913,-2.416635709,21.64707029,0.943731711,0.008013023,0.048067242,0.000188024,9.19E+20,7.80E+18,4.68E+19,1.83E+17,4.22E+21,3.27E+19,1.80E+20,6.06E+17,-1.066571916,0.232126618,6.725372493,-1.46369687,-1.94E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.17,0.83,3902.366255,20.96370536,0.051175898,158.8065632,0.046696564,57.37832014,0.042738675,-32.24252839,0.008512039,80.58633164,0.008119406,30.74232155,0.007748358,-16.36145908,0.000200975,309.3492708,0.000168929,100.5752432,0.000143852,-62.80724451,1.724975486,1.59237258,0.375388233,-13.83642689,-11.25315652,-2.436245881,21.65233453,0.943495105,0.008031067,0.048284209,0.000189619,8.68E+20,7.39E+18,4.44E+19,1.74E+17,4.27E+21,3.31E+19,1.83E+20,6.15E+17,-1.199048419,0.243443041,7.616800663,-1.546440567,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.16,0.84,3949.382716,20.93737642,0.051434616,164.664872,0.046919108,62.41750376,0.042789833,-31.08412965,0.00853464,83.45548829,0.00813973,33.32246047,0.007753143,-15.75406573,0.000202836,321.4793304,0.000170405,110.1856911,0.000144177,-60.68632043,1.788680676,1.649526615,0.376823567,-14.44498856,-11.73178425,-2.453458248,21.65753573,0.94324309,0.00805024,0.048515346,0.000191324,8.17E+20,6.97E+18,4.20E+19,1.66E+17,4.33E+21,3.35E+19,1.85E+20,6.24E+17,-1.346920795,0.254261034,8.616073593,-1.626474095,-1.94E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.15,0.85,3996.399177,20.9093477,0.051711474,170.9339405,0.047156306,67.78852081,0.042842655,-29.8880516,0.008558766,86.51824869,0.008161343,36.0661228,0.007758075,-15.12784339,0.000204837,334.5160177,0.000171983,120.4706616,0.000144514,-58.49061906,1.856853515,1.710445397,0.377746449,-15.10411975,-12.24777832,-2.467856044,21.66267537,0.942973598,0.008070691,0.048762555,0.000193156,7.65E+20,6.55E+18,3.96E+19,1.57E+17,4.38E+21,3.40E+19,1.88E+20,6.33E+17,-1.512730656,0.264503186,9.741530817,-1.703321031,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.14,0.86,4043.415638,20.87938448,0.052009089,177.6730137,0.047410135,73.53613071,0.042897287,-28.6509819,0.008584633,89.80197167,0.008184413,38.99492083,0.007763169,-14.48117872,0.000206998,348.5947403,0.00017368,131.5243538,0.000144864,-56.21327285,1.930137945,1.775636417,0.378074786,-15.82179604,-12.80664984,-2.478934229,21.66775489,0.942684126,0.008092597,0.049028143,0.000195134,7.14E+20,6.13E+18,3.71E+19,1.48E+17,4.43E+21,3.44E+19,1.90E+20,6.41E+17,-1.699630356,0.274076955,11.01601441,-1.77640725,-5.81E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.13,0.87,4090.432099,20.84719979,0.052330678,184.9549301,0.047682994,79.71465051,0.0429539,-27.36907926,0.008612504,93.34020439,0.008209149,42.13501673,0.007768439,-13.81220523,0.000209345,363.882748,0.000175512,143.4615784,0.000145227,-53.84628442,2.009325552,1.845715453,0.377708978,-16.60793916,-13.41516123,-2.486074417,21.67277569,0.942371596,0.008116179,0.049314944,0.000197281,6.63E+20,5.71E+18,3.47E+19,1.39E+17,4.48E+21,3.48E+19,1.92E+20,6.51E+17,-1.911584611,0.282870593,12.46838079,-1.845033825,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.12,0.88,4137.44856,20.81243769,0.052680253,192.8705868,0.047977833,86.3908601,0.04301269,-26.03784322,0.00864271,97.17469221,0.008235801,45.51849034,0.007773902,-13.11874166,0.000211909,380.5897957,0.000177502,156.4241452,0.000145605,-51.38024205,2.095404015,1.921439465,0.37652676,-17.47508752,-14.08172504,-2.488510407,21.67773911,0.942032171,0.00814171,0.049626493,0.000199625,6.12E+20,5.29E+18,3.22E+19,1.30E+17,4.53E+21,3.52E+19,1.95E+20,6.60E+17,-2.15365999,0.290747605,14.13568081,-1.908339924,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.11,0.89,4184.465021,20.77464912,0.053062914,201.5353906,0.048298331,93.64809569,0.043073896,-24.65193848,0.008675665,101.3582746,0.008264685,49.18526112,0.007779577,-12.39820928,0.000214733,398.98363,0.000179676,170.5899035,0.000146001,-48.803934,2.189627115,2.003752934,0.374376006,-18.43937702,-14.81697248,-2.485279733,21.68264645,0.941660984,0.008169535,0.049967275,0.000202205,5.60E+20,4.86E+18,2.97E+19,1.20E+17,4.58E+21,3.56E+19,1.97E+20,6.69E+17,-2.432451591,0.297539042,16.06638786,-1.965250887,-1.94E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.1,0.9,4231.481481,20.73325644,0.053485261,211.0988563,0.048649162,101.5921647,0.043137798,-23.20495233,0.008711907,105.9591797,0.008296199,53.18585737,0.007785491,-11.64751793,0.000217868,419.4131534,0.00018207,186.1858733,0.000146415,-46.10381316,2.293618849,2.093854801,0.371064424,-19.5220199,-15.63458504,-2.47515384,21.68749895,0.941251738,0.008200098,0.050343095,0.000205069,5.09E+20,4.44E+18,2.72E+19,1.11E+17,4.63E+21,3.61E+19,2.00E+20,6.78E+17,-2.756731243,0.303032514,18.32532644,-2.014403744,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.09,0.91,4278.497942,20.68749895,0.053956058,221.7593842,0.049036379,110.3601451,0.043204744,-21.68905043,0.008752147,111.0676149,0.008330856,57.5855231,0.007791671,-10.8629049,0.000221388,442.3443032,0.000184729,203.5078858,0.000146851,-43.26323295,2.409533696,2.19329803,0.366344379,-20.75161471,-16.55254838,-2.456534421,21.69229783,0.940796085,0.008233986,0.050761648,0.000208281,4.58E+20,4.01E+18,2.47E+19,1.01E+17,4.68E+21,3.65E+19,2.02E+20,6.88E+17,-3.138467969,0.306956074,21.00147323,-2.054037142,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.08,0.92,4325.514403,20.63634643,0.054487271,233.7879648,0.049468015,120.1339347,0.043275165,-20.09447218,0.008797352,116.8062976,0.008369336,62.47051991,0.007798156,-10.03969944,0.00022539,468.4179803,0.000187713,222.9510054,0.000147312,-40.26132005,2.540313609,2.304142866,0.359889735,-22.16791059,-17.59511097,-2.427294018,21.69704427,0.940282637,0.008271998,0.051233435,0.000211931,4.07E+20,3.58E+18,2.22E+19,9.17E+16,4.74E+21,3.69E+19,2.05E+20,6.98E+17,-3.594504249,0.308953738,24.22084717,-2.081822904,-5.81E-16,0.00E+00,0.00E+00,1.44E-16,0.00E+00
0.07,0.93,4372.530864,20.57835448,0.055095839,247.5681423,0.049955042,131.1619828,0.04334961,-18.40876108,0.008848884,123.3481378,0.008412564,67.95819784,0.007804991,-9.171965251,0.000230015,498.5484217,0.000191106,245.0586461,0.000147802,-37.07124309,2.690121126,2.429202584,0.351259014,-23.82826505,-18.79597574,-2.384520259,21.70173939,0.9396953,0.008315255,0.051773301,0.000216144,3.56E+20,3.15E+18,1.96E+19,8.19E+16,4.79E+21,3.74E+19,2.07E+20,7.07E+17,-4.149455486,0.308546705,28.1689514,-2.094597033,-1.94E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.06,0.94,4419.547325,20.51140769,0.055806837,263.6676944,0.05051299,143.7959307,0.043428804,-16.61553197,0.008908749,130.9478046,0.008461842,74.2139038,0.007812239,-8.251930289,0.000235472,534.1010887,0.000195028,270.6059814,0.000148326,-33.65741766,2.865115869,2.572457655,0.339833641,-25.81945465,-20.20377564,-2.324083151,21.70638429,0.939010289,0.008365407,0.052403194,0.000221111,3.05E+20,2.72E+18,1.70E+19,7.18E+16,4.84E+21,3.78E+19,2.10E+20,7.18E+17,-4.841058022,0.305068676,33.13246933,-2.087906919,-5.81E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.05,0.95,4466.563786,20.43222644,0.056659622,282.9778153,0.051164847,158.5563286,0.043513736,-14.6923694,0.008980076,140.0026953,0.008519088,81.48116805,0.007819981,-7.269019708,0.000242094,577.2413143,0.000199655,300.750774,0.000148892,-29.97069793,3.074961535,2.739798286,0.324707338,-28.28112192,-21.89208773,-2.239852012,21.71098005,0.938190339,0.008425021,0.05315751,0.00022713,2.54E+20,2.28E+18,1.44E+19,6.14E+16,4.89E+21,3.82E+19,2.13E+20,7.28E+17,-5.730879621,0.297550535,39.58346518,-2.055196065,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.04,0.96,4513.580247,20.33531643,0.057721101,307.013527,0.051946698,176.2602416,0.043605834,-12.60693542,0.009068152,151.183708,0.008587296,90.14000598,0.007828339,-6.208075784,0.000250452,631.6951127,0.000205269,337.3289906,0.00014951,-25.93937657,3.336076508,2.940465492,0.304469772,-31.45770715,-23.97931369,-2.122145853,21.71552767,0.937172249,0.00849842,0.054094614,0.000234717,2.03E+20,1.84E+18,1.17E+19,5.08E+16,4.94E+21,3.87E+19,2.15E+20,7.39E+17,-6.92825843,0.284495955,48.3694114,-1.986199278,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.03,0.97,4560.596708,20.21037769,0.059118984,338.6666245,0.052919883,198.2966725,0.043707322,-10.30887689,0.009182977,165.7605173,0.008671519,100.8319713,0.007837495,-5.045683993,0.000261655,704.6816931,0.000212356,383.4998857,0.0001502,-21.45022951,3.679774505,3.190159532,0.276727932,-35.83273569,-26.67271227,-1.95425809,21.72002817,0.93583572,0.008593758,0.055325657,0.000244866,1.52E+20,1.39E+18,8.98E+18,3.97E+16,4.99E+21,3.91E+19,2.18E+20,7.50E+17,-8.652794348,0.263387607,61.2151065,-1.863363412,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.028,0.972,4570,20.18041447,0.059459231,346.3710492,0.054201491,227.3168782,0.043729042,-9.817071628,0.00921073,169.2837297,0.008781322,114.7712041,0.007839446,-4.797948628,0.000264415,722.6655467,0.000221855,445.384563,0.000150348,-20.48225292,3.763398479,3.518824489,0.269938128,-36.93080377,-30.38226035,-1.912244404,21.7209227,0.935511124,0.00861674,0.055624772,0.000247363,1.42E+20,1.31E+18,8.43E+18,3.75E+16,5.00E+21,3.92E+19,2.19E+20,7.52E+17,-9.097360618,0.257843261,64.56055325,-1.829816831,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.02,0.98,4607.613169,20.03428644,0.06114686,384.5850409,0.054513437,234.3804519,0.043822106,-7.709760776,0.009347286,186.61932,0.008807861,118.1403144,0.007847771,-3.741149968,0.0002783,813.127445,0.000224195,460.6329138,0.00015099,-16.30073304,4.177960472,3.598790825,0.236828662,-42.57058561,-31.31330259,-1.7030222,21.72448252,0.933905241,0.00872948,0.057105373,0.000259906,1.01E+20,9.45E+17,6.18E+18,2.81E+16,5.04E+21,3.96E+19,2.21E+20,7.61E+17,-11.44197604,0.229376831,82.41586721,-1.65218756,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.01,0.99,4654.62963,19.73325644,0.064775938,466.7604397,0.056060689,269.4158194,0.043958781,-4.614950373,0.009635014,223.1457073,0.008938445,134.7176616,0.007859862,-2.206284589,0.000309245,1014.7337,0.000235968,537.334759,0.000151952,-10.03286755,5.068036954,3.99522025,0.173080771,-55.80073291,-36.09522384,-1.282674233,21.72889163,0.930474743,0.008965137,0.060272375,0.000287745,5.03E+19,4.85E+17,3.26E+18,1.56E+16,5.09E+21,4.00E+19,2.24E+20,7.74E+17,-17.23591918,0.170414853,127.8888646,-1.264461837,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.009,0.991,4659.331276,19.68749895,0.06534612,479.6713929,0.059387902,344.7559018,0.043974384,-4.261647983,0.009679518,228.795428,0.009213587,169.6464176,0.007861229,-2.032736554,0.000314241,1047.282476,0.000262206,708.2749234,0.000152064,-9.304597515,5.207684982,4.84636559,0.164285117,-58.01770249,-47.31294897,-1.222996761,21.72933009,0.929938543,0.009001357,0.060767875,0.000292225,4.53E+19,4.38E+17,2.96E+18,1.42E+16,5.10E+21,4.01E+19,2.24E+20,7.75E+17,-18.23533932,0.162012157,135.9068292,-1.207466347,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.008,0.992,4664.032922,19.63634643,0.065989471,494.2391931,0.059910656,356.5929272,0.043990497,-3.896776128,0.009729513,235.1421769,0.009256144,175.0490247,0.007862637,-1.853953378,0.000319922,1084.291796,0.000266442,735.872743,0.00015218,-8.548982852,5.365184619,4.979905539,0.154786395,-60.56467129,-49.19269791,-1.158092955,21.72976811,0.929334427,0.009041971,0.061326288,0.000297315,4.02E+19,3.91E+17,2.65E+18,1.29E+16,5.10E+21,4.01E+19,2.24E+20,7.76E+17,-19.39100758,0.152886328,145.2373291,-1.145108208,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.007,0.993,4668.734568,19.57835448,0.066726508,510.9283502,0.060500494,369.9489837,0.044007194,-3.518708519,0.009786505,242.377185,0.009303953,181.1181725,0.007864092,-1.669225568,0.000326486,1127.059341,0.000271259,767.252619,0.000152301,-7.761936291,5.545526503,5.130516285,0.144458289,-63.5420208,-51.35225028,-1.086977367,21.73020569,0.928643499,0.009088174,0.061965138,0.00030319,3.52E+19,3.44E+17,2.35E+18,1.15E+16,5.11E+21,4.02E+19,2.25E+20,7.78E+17,-20.75091534,0.142909319,156.2954753,-1.076390105,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.006,0.994,4673.436214,19.51140769,0.067587596,530.4264994,0.061176224,385.2499435,0.044024566,-3.12532713,0.009852712,250.7821063,0.009358452,188.0367279,0.007865601,-1.477633794,0.000334232,1177.523264,0.000276825,803.5148428,0.000152427,-6.938087383,5.756092914,5.302970178,0.133131429,-67.10127343,-53.87671865,-1.008318064,21.73064282,0.927837838,0.009141719,0.062710329,0.000310113,3.01E+19,2.97E+17,2.04E+18,1.01E+16,5.11E+21,4.02E+19,2.25E+20,7.79E+17,-22.3875409,0.131909678,169.712915,-0.999965836,-1.94E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.005,0.995,4678.13786,19.43222644,0.068620403,553.8129648,0.061965688,403.1262446,0.044042742,-2.713764384,0.009931598,260.7964458,0.009421763,196.0740255,0.007867174,-1.27794066,0.000343631,1238.757068,0.000283393,846.302758,0.00015256,-6.070090488,6.008460817,5.504326604,0.120568971,-71.4856374,-56.89457755,-0.920235392,21.73107952,0.926873713,0.009205337,0.063602448,0.000318503,2.51E+19,2.49E+17,1.72E+18,8.62E+15,5.12E+21,4.03E+19,2.25E+20,7.81E+17,-24.41723109,0.119647997,186.5124345,-0.91393816,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.004,0.996,4682.839506,19.33531643,0.06990596,582.9225877,0.062912586,424.5674332,0.044061901,-2.279928231,0.010029005,273.1621894,0.009497198,205.6503468,0.007868825,-1.068392614,0.000355495,1316.049505,0.000291362,898.2223597,0.000152702,-5.147335998,6.322289402,5.745656162,0.106420333,-77.11958575,-60.61204106,-0.81991705,21.73151578,0.92567697,0.009283619,0.064710337,0.000329073,2.00E+19,2.01E+17,1.40E+18,7.12E+15,5.12E+21,4.03E+19,2.26E+20,7.82E+17,-27.04294326,0.105770425,208.4965886,-0.81547236,-1.94E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.003,0.997,4687.541152,19.21037769,0.071598934,621.2576179,0.06409121,451.2557295,0.044082323,-1.817520236,0.010155997,289.2835455,0.009590346,217.475224,0.007870574,-0.846313482,0.000371396,1419.647617,0.000301421,963.7579354,0.000152854,-4.153250115,6.735050689,6.045758168,0.090122362,-84.83981367,-65.38901614,-0.702786227,21.7319516,0.924106525,0.009385223,0.066165042,0.00034321,1.50E+19,1.52E+17,1.07E+18,5.57E+15,5.13E+21,4.04E+19,2.26E+20,7.84E+17,-30.66412775,0.08970944,239.2581435,-0.699961666,-1.94E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.002,0.998,4692.242798,19.03428644,0.074054892,676.8693595,0.065643364,486.4020675,0.044104488,-1.315615481,0.010337717,312.3525299,0.009711783,232.8914465,0.007872459,-0.607112463,0.000395023,1573.576944,0.000314904,1051.59786,0.000153022,-3.058525489,7.332723526,6.440465649,0.070645812,-96.65222305,-71.93492926,-0.560336011,21.73238698,0.921839418,0.009529715,0.068266719,0.000364148,9.98E+18,1.03E+17,7.39E+17,3.94E+15,5.13E+21,4.04E+19,2.26E+20,7.85E+17,-36.23519029,0.07042951,287.5251611,-0.558856074,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.001,0.999,4696.944444,18.73325644,0.078450065,776.391891,0.067895036,537.388047,0.044129445,-0.750500509,0.010655932,352.7492231,0.009885555,254.9514143,0.007874555,-0.340985621,0.000438947,1859.739514,0.000334937,1182.113178,0.000153216,-1.797720285,8.398847896,7.011996815,0.04559251,-119.6253087,-81.95056693,-0.37225091,21.73282193,0.917814364,0.009780167,0.072002597,0.000402872,4.97E+18,5.29E+16,3.90E+17,2.18E+15,5.14E+21,4.05E+19,2.27E+20,7.87E+17,-47.09260073,0.045522141,384.5949215,-0.371769319,-3.88E-16,0.00E+00,0.00E+00,0.00E+00,0.00E+00
