fraction remaining,fraction lost,time (Myr),log10mantle ST,34R,d34 mantle,34R space,d34 space,34R space total,d34 space total,33R,d33 mantle,33R space,d33 space,33R space total,d33 space total,36R,d36 mantle,36R space,d36 space,36R space total,d36 space total,D33 mantle,D33S space,D33S total space,D36 mantle,D36 space,D36 total space,log10space,32TS_M,33TS_M,34TS_M,36TS_M,32S_M,33S_M,34S_M,36S_M,32S_S,33S_S,34S_S,36S_S,D33S M [alt],D33S S [alt],D36S M [alt],D36S S [alt],mbST,mb32S,mb33S,mb34S,mb36S
1,0,0,21.73196813,0.044162589,0,,,,,0.007877241,0,,,,,0.000153492,0,,,,,0,,,0,,,,0.950395692,0.007486496,0.041971934,0.000145878,5.12711E+21,4.03875E+19,2.26426E+20,7.8697E+17,0,0,0,0,0,,0,,0,0,0,0,0
0.99,0.01,46.87719641,21.72760333,0.044199524,0.836332387,0.040489163,-83.179594,0.040520101,-82.47903874,0.007880611,0.427780317,0.007542028,-42.55468192,0.007544919,-42.18766357,0.000153738,1.604971829,0.000129,-159.5653381,0.000129197,-158.2822042,-0.002843545,1.184415806,1.175197334,0.015342279,-7.45651263,-7.404784443,19.73196813,0.950359066,0.00748941,0.042005418,0.000146107,5.07564E+21,3.99992E+19,2.24341E+20,7.80321E+17,5.14667E+19,3.88312E+17,2.08544E+18,6.64934E+15,-0.002930862,0.289041384,0.015940294,-1.572030596,1.94371E-16,0,0,0,0
0.98,0.02,93.75439282,21.72319421,0.044236865,1.681865745,0.040523025,-82.4128274,0.040537136,-82.09330487,0.007884016,0.860089449,0.007545254,-42.14510566,0.007546541,-41.98170131,0.000153988,3.228853376,0.000129207,-158.2164641,0.000129301,-157.6030937,-0.005718438,1.182203305,1.174058694,0.030890082,-7.45547154,-7.404061589,20.03299813,0.950322041,0.007492354,0.042039267,0.000146338,5.02418E+21,3.96107E+19,2.22254E+20,7.73661E+17,1.02932E+20,7.76777E+17,4.17255E+18,1.33092E+16,-0.00607141,0.296350697,0.033308461,-1.625814459,1.94371E-16,0,0,0,0
0.97,0.03,140.6315892,21.71873987,0.04427462,2.53679675,0.04055726,-81.63762517,0.040554296,-81.70473202,0.007887458,1.297022293,0.007548514,-41.73119331,0.007548175,-41.77428045,0.00015424,4.872063833,0.000129416,-156.8516978,0.000129406,-156.9186297,-0.008625347,1.179966191,1.172897078,0.04664826,-7.454397189,-7.403237598,20.20908939,0.950284608,0.00749533,0.04207349,0.000146572,4.97271E+21,3.92221E+19,2.20165E+20,7.6699E+17,1.54395E+20,1.1654E+18,6.26136E+18,1.99796E+16,-0.009428033,0.303656538,0.052150009,-1.679638893,0,0,0,0,0
0.96,0.04,187.5087856,21.71423937,0.0443128,3.401328364,0.040591876,-80.85380697,0.040571584,-81.31327451,0.007890937,1.738676741,0.00755181,-41.312854,0.007549821,-41.56537799,0.000154495,6.535036128,0.000129628,-155.4706867,0.000129512,-156.2287229,-0.011564966,1.177703937,1.171711891,0.062621831,-7.453288588,-7.40230924,20.33402813,0.950246759,0.007498337,0.042108095,0.000146808,4.92125E+21,3.88333E+19,2.18075E+20,7.60309E+17,2.05856E+20,1.55417E+18,8.35189E+18,2.66608E+16,-0.013007367,0.310958387,0.072512235,-1.733501346,0,0,0,0,0
0.95,0.05,234.3859821,21.70969174,0.044351414,4.275670108,0.04062688,-80.06118675,0.040589002,-80.91888551,0.007894454,2.185153804,0.007555141,-40.88999402,0.007551478,-41.35497033,0.000154753,8.218217524,0.000129843,-154.0730672,0.000129619,-155.5332816,-0.014538008,1.175415997,1.170502514,0.078815986,-7.452144712,-7.401273161,20.43093814,0.950208485,0.007501377,0.04214309,0.000147048,4.86979E+21,3.84444E+19,2.15982E+20,7.53617E+17,2.57315E+20,1.94311E+18,1.04442E+19,3.33529E+16,-0.016816302,0.318255703,0.09444432,-1.787399142,1.94371E-16,0,0,0,0
0.94,0.06,281.2631785,21.70509599,0.04439047,5.160038337,0.040662281,-79.2595724,0.04060655,-80.52151695,0.00789801,2.636557745,0.007558508,-40.46251664,0.007553147,-41.14303331,0.000155015,9.922070253,0.00013006,-152.6584632,0.000129726,-154.8322117,-0.017545211,1.173101808,1.169268312,0.095236097,-7.450964494,-7.400125881,20.51011938,0.950169777,0.00750445,0.042178483,0.00014729,4.81834E+21,3.80553E+19,2.13888E+20,7.46914E+17,3.08772E+20,2.3322E+18,1.25382E+19,4.00559E+16,-0.020861998,0.325547922,0.117997413,-1.841329474,1.94371E-16,0,0,0,0
0.93,0.07,328.1403749,21.70045108,0.044429978,6.054656548,0.040698088,-78.44876556,0.040624233,-80.12111953,0.007901605,3.092996223,0.007561913,-40.03032205,0.007554829,-40.9295421,0.00015528,11.64707218,0.00013028,-151.2264863,0.000129835,-154.1254165,-0.020587335,1.170760788,1.168008622,0.111887723,-7.449746827,-7.398863788,20.57706617,0.950130624,0.007507557,0.042214283,0.000147536,4.76688E+21,3.7666E+19,2.11792E+20,7.402E+17,3.60228E+20,2.72146E+18,1.4634E+19,4.67701E+16,-0.025151899,0.332834457,0.143224738,-1.895289403,3.88742E-16,0,0,0,0
0.92,0.08,375.0175713,21.69575596,0.04446995,6.959755689,0.040734311,-77.62856133,0.040642052,-79.71764264,0.007905241,3.554580437,0.007565355,-39.59330717,0.007556523,-40.71447126,0.000155548,13.3937175,0.000130502,-149.7767349,0.000129944,-153.4127969,-0.023665168,1.168392336,1.166722763,0.128776625,-7.448490558,-7.39748313,20.63505812,0.950091017,0.007510699,0.0422505,0.000147785,4.71543E+21,3.72766E+19,2.09695E+20,7.33474E+17,4.11681E+20,3.11088E+18,1.67316E+19,5.34956E+16,-0.029693743,0.340114697,0.170181696,-1.949275842,1.94371E-16,0,0,0,0
0.91,0.09,421.8947677,21.69100953,0.044510395,7.875574494,0.040770957,-76.79874796,0.040660008,-79.3110343,0.007908919,4.021425285,0.007568836,-39.15136553,0.00755823,-40.49779466,0.000155819,15.16251751,0.000130728,-148.3087936,0.000130055,-152.6942507,-0.026779524,1.165995832,1.165410027,0.145908768,-7.44719449,-7.395980014,20.68621064,0.950050945,0.007513876,0.042287143,0.000148036,4.66398E+21,3.6887E+19,2.07595E+20,7.26738E+17,4.63132E+20,3.50046E+18,1.8831E+19,6.02325E+16,-0.03449558,0.347388005,0.198925973,-2.003285559,1.94371E-16,0,0,0,0
0.9,0.1,468.7719641,21.68621064,0.044551324,8.802359836,0.040808038,-75.95910659,0.040678106,-78.90124114,0.007912639,4.493649529,0.007572357,-38.70438711,0.00755995,-40.27948547,0.000156094,16.95400135,0.000130956,-146.8222328,0.000130166,-151.9696733,-0.029931243,1.163570634,1.164069681,0.163290337,-7.445857377,-7.39435039,20.73196813,0.950010399,0.007517089,0.042324221,0.000148291,4.61253E+21,3.64973E+19,2.05494E+20,7.19989E+17,5.14582E+20,3.89021E+18,2.09322E+19,6.69809E+16,-0.039565786,0.354653718,0.229517661,-2.057315162,0,0,0,0,0
0.89,0.11,515.6491605,21.68135814,0.044592749,9.740367094,0.040845563,-75.10941088,0.040696347,-78.48820835,0.007916402,4.971375971,0.007575919,-38.25225822,0.007561683,-40.05951616,0.000156373,18.76871686,0.000131187,-145.3166077,0.000130278,-151.238957,-0.033121197,1.161116078,1.162700965,0.18092774,-7.44447792,-7.392590051,20.77336082,0.949969366,0.007520339,0.042361745,0.000148549,4.56108E+21,3.61073E+19,2.03391E+20,7.13229E+17,5.66029E+20,4.28013E+18,2.30353E+19,7.37411E+16,-0.044913083,0.361911143,0.262019385,-2.111361094,1.94371E-16,0,0,0,0
0.88,0.12,562.5263569,21.67645081,0.044634681,10.68986055,0.040883542,-74.24942669,0.040714733,-78.07187957,0.007920209,5.454731633,0.007579522,-37.79486128,0.007563429,-39.83785842,0.000156655,20.60723148,0.000131421,-143.7914578,0.000130391,-150.5019908,-0.036350285,1.158631477,1.161303092,0.198827629,-7.443054771,-7.390694624,20.81114938,0.949927836,0.007523627,0.042399726,0.000148811,4.50964E+21,3.57173E+19,2.01286E+20,7.06457E+17,6.17474E+20,4.67022E+18,2.51403E+19,8.05131E+16,-0.050546551,0.369159561,0.296496433,-2.165419624,1.94371E-16,0,0,0,0
0.87,0.13,609.4035533,21.67148739,0.044677132,11.6511138,0.040921986,-73.37891171,0.040733267,-77.65219692,0.007924062,5.943847957,0.007583167,-37.33207466,0.007565188,-39.61448319,0.000156941,22.47013313,0.000131658,-142.2463064,0.000130505,-149.758661,-0.03961944,1.15611612,1.159875246,0.216996903,-7.44158652,-7.388659558,20.84591149,0.949885796,0.007526954,0.042438173,0.000149076,4.45819E+21,3.5327E+19,1.99179E+20,6.99673E+17,6.68917E+20,5.06049E+18,2.72472E+19,8.72972E+16,-0.056475652,0.376398219,0.333016898,-2.219486839,1.94371E-16,0,0,0,0
0.86,0.14,656.2807497,21.66646659,0.044720116,12.62441021,0.040960907,-72.49761511,0.040751952,-77.22910085,0.007927962,6.43886101,0.007586856,-36.86377253,0.007566962,-39.38936061,0.000157231,24.35803124,0.000131899,-140.6806593,0.00013062,-149.0088503,-0.042929628,1.153569272,1.15841658,0.235442725,-7.440071703,-7.386480121,20.87809617,0.949843236,0.007530321,0.042477099,0.000149345,4.40675E+21,3.49366E+19,1.9707E+20,6.92877E+17,7.20358E+20,5.45092E+18,2.9356E+19,9.40934E+16,-0.06271025,0.383626333,0.371651832,-2.273558634,3.88742E-16,0,0,0,0
0.85,0.15,703.1579462,21.66138706,0.044763644,13.61004335,0.041000315,-71.6052771,0.04077079,-76.80253014,0.007931908,6.939911701,0.00759059,-36.3898246,0.007568749,-39.16245994,0.000157524,26.27155778,0.000132142,-139.0940043,0.000130736,-148.252438,-0.046281848,1.15099017,1.156926216,0.254172533,-7.438508789,-7.384151387,20.90805939,0.94980014,0.007533728,0.042516515,0.000149617,4.35531E+21,3.45459E+19,1.9496E+20,6.86068E+17,7.71797E+20,5.84154E+18,3.14668E+19,1.00902E+17,-0.069260626,0.390843086,0.412475405,-2.327630701,0,0,0,0,0
0.84,0.16,750.0351426,21.65624742,0.04480773,14.60831753,0.041040222,-70.70162853,0.040789785,-76.3724218,0.007935904,7.447146016,0.007594369,-35.91009596,0.007570551,-38.9337496,0.000157822,28.21136838,0.000132389,-137.4858103,0.000130854,-147.4892999,-0.049677139,1.148378025,1.155403242,0.273194055,-7.436896185,-7.381668225,20.93608812,0.949756498,0.007537176,0.042556433,0.000149893,4.30388E+21,3.41551E+19,1.92847E+20,6.79247E+17,8.23234E+20,6.23234E+18,3.35795E+19,1.07723E+17,-0.076137511,0.398047624,0.455565077,-2.381698518,1.94371E-16,0,0,0,0
0.83,0.17,796.912339,21.65104623,0.044852389,15.61954827,0.041080641,-69.78639039,0.040808939,-75.938711,0.00793995,7.960715259,0.007598194,-35.42444684,0.007572367,-38.70319711,0.000158124,30.17814349,0.000132639,-135.8555262,0.000130972,-146.7193082,-0.053116574,1.145732018,1.15384671,0.292515325,-7.435232227,-7.379025293,20.96241706,0.949712295,0.007540668,0.042596865,0.000150172,4.25244E+21,3.37642E+19,1.90732E+20,6.72413E+17,8.74669E+20,6.62331E+18,3.56943E+19,1.14557E+17,-0.0833521,0.405239056,0.501001779,-2.435757339,3.88742E-16,0,0,0,0
0.82,0.18,843.7895354,21.64578199,0.044897634,16.64406292,0.041121585,-68.85927341,0.040828255,-75.50133102,0.007944046,8.48077632,0.007602068,-34.93273237,0.007574198,-38.47076903,0.00015843,32.17258967,0.000132893,-134.2025802,0.000131091,-145.9423311,-0.05660127,1.1430513,1.152255638,0.312144695,-7.433515176,-7.376217024,20.98724064,0.949667517,0.007544203,0.042637824,0.000150456,4.20101E+21,3.3373E+19,1.88615E+20,6.65567E+17,9.26101E+20,7.01447E+18,3.78111E+19,1.21403E+17,-0.090916084,0.412416452,0.548870114,-2.489802183,1.94371E-16,0,0,0,0
0.81,0.19,890.6667318,21.64045315,0.044943481,17.68220121,0.041163067,-67.91997747,0.040847736,-75.06021315,0.007948195,9.007491944,0.00760599,-34.43480234,0.007576043,-38.23643093,0.000158741,34.19544086,0.00013315,-132.5263785,0.000131211,-145.1582328,-0.060132384,1.14033499,1.150629002,0.332090858,-7.431743219,-7.373237616,21.01072174,0.949622149,0.007547782,0.042679325,0.000150744,4.14958E+21,3.29817E+19,1.86497E+20,6.58707E+17,9.77531E+20,7.40582E+18,3.99299E+19,1.28263E+17,-0.098841679,0.41957884,0.599258561,-2.543827818,1.94371E-16,0,0,0,0
0.8,0.2,937.5439282,21.63505812,0.044989945,18.73431588,0.0412051,-66.96819111,0.040867385,-74.6152866,0.007952398,9.541031031,0.007609962,-33.93050093,0.007577905,-38.00014739,0.000159056,36.24745988,0.000133411,-130.8263043,0.000131333,-144.3668733,-0.063711118,1.137582175,1.14896574,0.352362861,-7.429914459,-7.370081017,21.03299813,0.949576177,0.007551408,0.04272138,0.000151035,4.09815E+21,3.25901E+19,1.84376E+20,6.51834E+17,1.02896E+21,7.79735E+18,4.20509E+19,1.35136E+17,-0.107141648,0.426725206,0.652259699,-2.59782875,1.94371E-16,0,0,0,0
0.79,0.21,984.4211246,21.62959523,0.045037042,19.80077338,0.0412477,-66.00359091,0.040887205,-74.16647844,0.007956656,10.08156895,0.007613986,-33.41966643,0.007579782,-37.76188191,0.000159375,38.32943986,0.000133676,-129.1017164,0.000131455,-143.5681082,-0.067338721,1.134791903,1.147264746,0.372970124,-7.428026913,-7.366740913,21.05418743,0.949529584,0.00755508,0.042764004,0.000151331,4.04673E+21,3.21984E+19,1.82253E+20,6.44948E+17,1.08038E+21,8.18908E+18,4.41739E+19,1.42022E+17,-0.115829342,0.433854489,0.70797045,-2.651799205,1.94371E-16,0,0,0,0
0.78,0.22,1031.298321,21.62406274,0.04508479,20.88195453,0.04129088,-65.02584091,0.040907201,-73.71371348,0.007960971,10.62928785,0.007618063,-32.90213094,0.007581674,-37.52159686,0.000159699,40.44220593,0.000133944,-127.3519482,0.000131579,-142.7617887,-0.07101649,1.13196319,1.145524871,0.393922463,-7.426078507,-7.363210716,21.07439082,0.949482354,0.007558801,0.042807213,0.000151632,3.9953E+21,3.18065E+19,1.80127E+20,6.38048E+17,1.13181E+21,8.58099E+18,4.62991E+19,1.48922E+17,-0.124918726,0.44096558,0.76649233,-2.70573312,1.94371E-16,0,0,0,0
0.77,0.23,1078.175517,21.61845886,0.045133206,21.97825533,0.041334656,-64.03459197,0.040927374,-73.2569142,0.007965343,11.18437707,0.007622194,-32.37772003,0.007583583,-37.27925349,0.000160029,42.58661685,0.000134217,-125.5763064,0.000131704,-141.9477611,-0.074745774,1.12909501,1.143744915,0.415230114,-7.424067069,-7.359483547,21.09369597,0.949434471,0.007562571,0.042851021,0.000151937,3.94388E+21,3.14144E+19,1.78E+20,6.31134E+17,1.18323E+21,8.97311E+18,4.84264E+19,1.55836E+17,-0.134424419,0.448057319,0.827931727,-2.759624118,1.94371E-16,0,0,0,0
0.76,0.24,1125.052714,21.61278173,0.045182307,23.09008775,0.041379044,-63.02948103,0.040947729,-72.79600061,0.007969775,11.74703346,0.00762638,-31.84625246,0.007585509,-37.03481182,0.000160363,44.76356691,0.000134494,-123.7740691,0.00013183,-141.1258667,-0.078527979,1.126186298,1.141923634,0.436903749,-7.421990328,-7.355552218,21.11217938,0.949385915,0.007566392,0.042895446,0.000152246,3.89246E+21,3.10221E+19,1.7587E+20,6.24206E+17,1.23465E+21,9.36542E+18,5.0556E+19,1.62764E+17,-0.144361733,0.455128493,0.892400196,-2.813465496,1.94371E-16,0,0,0,0
0.75,0.25,1171.92991,21.6070294,0.045232113,24.21788058,0.041424061,-62.01013038,0.04096827,-72.3308902,0.007974269,12.31746178,0.007630624,-31.30753974,0.007587451,-36.78823062,0.000160702,46.97398787,0.000134774,-121.9444848,0.000131958,-140.2959416,-0.082364563,1.123235943,1.140059726,0.458954508,-7.419845899,-7.351409219,21.12990814,0.94933667,0.007570266,0.042940504,0.00015256,3.84105E+21,3.06295E+19,1.73739E+20,6.17264E+17,1.28606E+21,9.75793E+18,5.26877E+19,1.69706E+17,-0.154746714,0.462177833,0.960014773,-2.867250207,1.94371E-16,0,0,0,0
0.74,0.26,1218.807107,21.60119985,0.045282644,25.36208039,0.041469724,-60.97614689,0.040988999,-71.86149775,0.007978825,12.89587521,0.007634926,-30.76138581,0.007589411,-36.53946733,0.000161047,49.21885105,0.00013506,-120.0867704,0.000132086,-139.4578166,-0.08625705,1.120242791,1.138151838,0.481394023,-7.417631287,-7.347046697,21.14694148,0.949286715,0.007574193,0.042986213,0.000152879,3.78963E+21,3.02368E+19,1.71605E+20,6.10308E+17,1.33748E+21,1.01507E+19,5.48218E+19,1.76662E+17,-0.165596184,0.469204009,1.030898318,-2.920970835,3.88742E-16,0,0,0,0
0.73,0.27,1265.684303,21.59529099,0.04533392,26.52315246,0.041516052,-59.92712116,0.041009922,-71.38773527,0.007983446,13.48249572,0.007639289,-30.20758658,0.007591388,-36.28847804,0.000161397,51.49916956,0.000135349,-118.2001096,0.000132216,-138.6113166,-0.090207024,1.11720564,1.136198558,0.504234445,-7.415343872,-7.342456438,21.1633319,0.949236032,0.007578175,0.04303259,0.000153204,3.73822E+21,2.98439E+19,1.69468E+20,6.03337E+17,1.38889E+21,1.05436E+19,5.69581E+19,1.83633E+17,-0.176927794,0.47620563,1.105179878,-2.974619577,0,0,0,0,0
0.72,0.28,1312.561499,21.58930063,0.045385963,27.70158191,0.041563063,-58.86262659,0.041031041,-70.90951186,0.007988133,14.07755461,0.007643713,-29.64592952,0.007593383,-36.03521737,0.000161752,53.81600071,0.000135643,-116.2836509,0.000132347,-137.7562608,-0.094216139,1.114123237,1.134198411,0.52748848,-7.412980903,-7.337629844,21.17912617,0.949184597,0.007582213,0.043079657,0.000153533,3.68681E+21,2.94508E+19,1.6733E+20,5.96351E+17,1.44029E+21,1.09367E+19,5.90968E+19,1.90619E+17,-0.188760073,0.483181237,1.182995084,-3.028188218,3.88742E-16,0,0,0,0
0.71,0.29,1359.438696,21.58322648,0.045438794,28.89787476,0.041610777,-57.78221843,0.041052362,-70.42673355,0.007992889,14.68129302,0.007648201,-29.07619317,0.007595396,-35.77963848,0.000162114,56.17044861,0.000135942,-114.3365057,0.00013248,-136.8924619,-0.098286117,1.110994275,1.132149858,0.551169416,-7.410539492,-7.332557912,21.19436613,0.949132392,0.00758631,0.043127431,0.000153867,3.63541E+21,2.90574E+19,1.65189E+20,5.89349E+17,1.4917E+21,1.13301E+19,6.12378E+19,1.97621E+17,-0.201112482,0.490129301,1.264486574,-3.081668108,3.88742E-16,0,0,0,0
0.7,0.3,1406.315892,21.57706617,0.045492438,30.11255918,0.041659214,-56.68543273,0.041073888,-69.93930316,0.007997715,15.2939625,0.007652754,-28.49814666,0.007597428,-35.52169291,0.000162481,58.56366689,0.000136246,-112.3577461,0.000132614,-136.0197261,-0.10241876,1.10781739,1.130051294,0.575291163,-7.408016606,-7.32723121,21.20908939,0.949079391,0.007590467,0.043175935,0.000154207,3.58401E+21,2.86639E+19,1.63045E+20,5.82333E+17,1.5431E+21,1.17236E+19,6.33813E+19,2.04637E+17,-0.214005477,0.497048219,1.349804452,-3.135050136,0,0,0,0,0
0.69,0.31,1453.193089,21.57081723,0.045546918,31.3461868,0.041708395,-55.57178527,0.041095624,-69.44712017,0.008002614,15.91582563,0.007657375,-27.91154913,0.007599479,-35.26133058,0.000162854,60.9968617,0.000136555,-110.3464025,0.000132749,-135.137853,-0.106615947,1.104591161,1.127901037,0.599868289,-7.405409052,-7.321639852,21.22332983,0.949025572,0.007594685,0.04322519,0.000154553,3.53261E+21,2.82701E+19,1.60899E+20,5.75301E+17,1.5945E+21,1.21174E+19,6.55271E+19,2.11669E+17,-0.227460572,0.50393631,1.439106781,-3.188324699,1.94371E-16,0,0,0,0
0.68,0.32,1500.070285,21.56447705,0.04560226,32.59933409,0.041758344,-54.44077029,0.041117575,-68.95008055,0.008007587,16.54715665,0.007662065,-27.31614919,0.007601549,-34.99849968,0.000163234,63.47129489,0.000136869,-108.3014612,0.000132886,-134.2466347,-0.110879641,1.1013141,1.125697334,0.624916063,-7.402713472,-7.315773468,21.23711811,0.94897091,0.007598967,0.043275218,0.000154905,3.48121E+21,2.78761E+19,1.58751E+20,5.68252E+17,1.6459E+21,1.25114E+19,6.76755E+19,2.18718E+17,-0.24150041,0.510791807,1.532560124,-3.241481672,3.88742E-16,0,0,0,0
0.67,0.33,1546.947482,21.55804294,0.045658491,33.87260386,0.041809083,-53.29185929,0.041139745,-68.44807657,0.008012637,17.18824215,0.007666827,-26.71168427,0.00760364,-34.73314658,0.000163621,65.98828745,0.000137188,-106.2218618,0.000133024,-133.3458559,-0.115211896,1.097984655,1.123438345,0.650450496,-7.399926328,-7.309621177,21.25048207,0.948915379,0.007603314,0.043326044,0.000155262,3.42981E+21,2.74818E+19,1.566E+20,5.61188E+17,1.6973E+21,1.29056E+19,6.98264E+19,2.25782E+17,-0.256148838,0.517612857,1.630340114,-3.294510378,0,0,0,0,0
0.66,0.34,1593.824678,21.55151207,0.045715638,35.1666269,0.041860636,-52.12449958,0.041162139,-67.94099661,0.008017766,17.83938187,0.007671662,-26.09787995,0.00760575,-34.46521574,0.000164014,68.54922319,0.000137512,-104.106494,0.000133164,-132.4352931,-0.119614862,1.0946012,1.121122149,0.676488393,-7.397043895,-7.303171553,21.26344705,0.948858952,0.007607729,0.043377693,0.000155626,3.37842E+21,2.70874E+19,1.54447E+20,5.54107E+17,1.74869E+21,1.33001E+19,7.19798E+19,2.32863E+17,-0.271430986,0.524397513,1.732632091,-3.34739955,1.94371E-16,0,0,0,0
0.65,0.35,1640.701874,21.54488149,0.045773731,36.4820637,0.04191303,-50.93811285,0.041184762,-67.42872501,0.008022977,18.50088944,0.007676573,-25.47444928,0.007607882,-34.19464965,0.000164414,71.1555528,0.000137843,-101.9541948,0.000133305,-131.5147148,-0.124090789,1.091162036,1.11874673,0.703047404,-7.394062241,-7.296412591,21.27603618,0.948801601,0.007612213,0.04343019,0.000155996,3.32703E+21,2.66927E+19,1.52291E+20,5.4701E+17,1.80008E+21,1.36948E+19,7.41358E+19,2.3996E+17,-0.287373361,0.531143728,1.839631779,-3.400137294,0,0,0,0,0
0.64,0.36,1687.579071,21.53814811,0.045832801,37.81960636,0.041966291,-49.73209355,0.04120762,-66.9111418,0.008028272,19.17309334,0.007681562,-24.84109195,0.007610034,-33.92138868,0.000164821,73.8087981,0.000138179,-99.76374508,0.000133448,-130.5838805,-0.128642034,1.087665382,1.116309979,0.730146079,-7.390977219,-7.28933167,21.28827064,0.948743295,0.007616769,0.043483562,0.000156373,3.27564E+21,2.62978E+19,1.50132E+20,5.39895E+17,1.85146E+21,1.40897E+19,7.62944E+19,2.47075E+17,-0.304003938,0.537849348,1.951546022,-3.452711046,1.94371E-16,0,0,0,0
0.63,0.37,1734.456267,21.53130868,0.045892878,39.1799806,0.042020447,-48.50580714,0.041230718,-66.38812252,0.008033654,19.85633774,0.007686632,-24.19749348,0.007612208,-33.64537099,0.000165236,76.51055673,0.000138521,-97.53386577,0.000133593,-129.6425403,-0.133271071,1.084109373,1.11380968,0.757803928,-7.387784449,-7.281915516,21.30016986,0.948684005,0.007621399,0.04353784,0.000156756,3.22426E+21,2.59026E+19,1.47971E+20,5.32763E+17,1.90285E+21,1.44849E+19,7.84558E+19,2.54207E+17,-0.32135227,0.544512109,2.068593596,-3.505107532,1.94371E-16,0,0,0,0
0.62,0.38,1781.333464,21.52435982,0.045953998,40.56394796,0.042075527,-47.25858828,0.041254061,-65.85953798,0.008039126,20.55098361,0.007691785,-23.54332432,0.007614405,-33.36653243,0.000165658,79.2625072,0.00013887,-95.26321417,0.000133739,-128.6904349,-0.137980493,1.080492052,1.111243511,0.78604149,-7.3844793,-7.274150152,21.31175173,0.948623696,0.007626106,0.043593051,0.000157147,3.17288E+21,2.55072E+19,1.45807E+20,5.25613E+17,1.95423E+21,1.48803E+19,8.06199E+19,2.61357E+17,-0.339449594,0.551129626,2.191006077,-3.557312717,1.94371E-16,0,0,0,0
0.61,0.39,1828.21066,21.51729797,0.046016195,41.97230821,0.042131563,-45.98973876,0.041277657,-65.32525396,0.008044691,21.25740977,0.007697024,-22.87823889,0.007616624,-33.08480641,0.000166088,82.0664144,0.000139225,-92.9503796,0.000133887,-127.7272943,-0.142773025,1.076811366,1.108609032,0.814880401,-7.381056874,-7.266020858,21.32303274,0.948562335,0.007630891,0.043649229,0.000157545,3.1215E+21,2.51115E+19,1.4364E+20,5.18446E+17,2.00561E+21,1.52759E+19,8.27867E+19,2.68524E+17,-0.358328962,0.557699385,2.319028802,-3.609311755,0,0,0,0,0
0.6,0.4,1875.087856,21.51011938,0.046079506,43.40590189,0.042188586,-44.69852535,0.04130151,-64.78513099,0.008050351,21.9760141,0.007702352,-22.20187447,0.007618867,-32.80012372,0.000166527,84.92413549,0.000139587,-90.59387881,0.000134036,-126.7528378,-0.147651531,1.073065157,1.10590368,0.844343474,-7.377511986,-7.257512117,21.33402813,0.948499885,0.007635757,0.043706406,0.000157951,3.07013E+21,2.47156E+19,1.4147E+20,5.1126E+17,2.05698E+21,1.56719E+19,8.49564E+19,2.7571E+17,-0.378025371,0.564218738,2.452921906,-3.661088932,1.94371E-16,0,0,0,0
0.59,0.41,1921.965053,21.50282015,0.046143971,44.86561313,0.042246631,-43.38417741,0.041325627,-64.23902404,0.008056111,22.70721485,0.007707771,-21.51385011,0.007621133,-32.51241249,0.000166974,87.8376264,0.000139955,-88.19215095,0.000134188,-125.7667733,-0.152619022,1.069251159,1.103124758,0.874454785,-7.373839139,-7.24860756,21.34475199,0.94843631,0.007640708,0.043764617,0.000158364,3.01876E+21,2.43195E+19,1.39297E+20,5.04055E+17,2.10835E+21,1.6068E+19,8.71289E+19,2.82915E+17,-0.398575911,0.570684891,2.592961464,-3.712627605,3.88742E-16,0,0,0,0
0.58,0.42,1968.842249,21.49539613,0.04620963,46.35237269,0.042305734,-42.04588436,0.041350016,-63.68678217,0.008061974,23.45145201,0.007713286,-20.81376538,0.007623424,-32.22159792,0.00016743,90.80894886,0.000140331,-85.7435522,0.000134341,-124.7687963,-0.15767867,1.065366987,1.10026943,0.905239763,-7.370032506,-7.239289909,21.35521742,0.948371568,0.007645747,0.043823899,0.000158786,2.96739E+21,2.3923E+19,1.37122E+20,4.96831E+17,2.15972E+21,1.64645E+19,8.93044E+19,2.90139E+17,-0.420019929,0.577094897,2.739440737,-3.763910137,0,0,0,0,0
0.57,0.43,2015.719446,21.48784299,0.046276527,47.86716131,0.042365932,-40.68279285,0.041374682,-63.12824825,0.008067943,24.20918888,0.007718899,-20.101199,0.00762574,-31.92760221,0.000167896,93.84027803,0.000140714,-83.24634982,0.000134496,-123.7585895,-0.162833814,1.06141013,1.097334708,0.936725291,-7.366085899,-7.22954091,21.36543659,0.948305618,0.007650875,0.04388429,0.000159216,2.91603E+21,2.35263E+19,1.34944E+20,4.89588E+17,2.21108E+21,1.68612E+19,9.14829E+19,2.97382E+17,-0.4423992,0.583445639,2.892671541,-3.81491783,0,0,0,0,0
0.56,0.44,2062.596642,21.48015616,0.046344707,49.41101326,0.042427264,-39.29400373,0.041399634,-62.56325856,0.008074022,24.9809137,0.007724614,-19.37570738,0.007628081,-31.63034433,0.000168371,96.93391093,0.000141105,-80.6987157,0.000134653,-122.7358221,-0.168087979,1.057377942,1.094317443,0.968939818,-7.361992742,-7.219341261,21.37542081,0.948238415,0.007656098,0.043945832,0.000159655,2.86466E+21,2.31294E+19,1.32762E+20,4.82325E+17,2.26245E+21,1.72581E+19,9.36644E+19,3.04645E+17,-0.465758125,0.589733828,3.052985745,-3.865630838,0,0,0,0,0
